order_id,user_id,created_at,discount_cost,basket
7233,3964,3/23/2022,10000,16000
7234,3965,3/23/2022,0,20000
7235,3966,3/23/2022,0,8000
7236,3967,3/23/2022,0,10000
7237,3331,3/23/2022,0,23000
7238,1649,3/23/2022,0,34000
7239,2397,3/23/2022,15000,28000
7240,3968,3/23/2022,0,40000
7241,3969,3/23/2022,10000,13500
7242,669,3/23/2022,0,24000
7243,142,3/23/2022,0,7000
7244,3970,3/23/2022,0,16000
7245,3351,3/23/2022,0,12500
7246,423,3/23/2022,0,14000
7247,3971,3/23/2022,0,9750
7248,642,3/23/2022,0,20000
7249,3972,3/23/2022,10000,10500
7250,364,3/23/2022,0,12000
7251,3973,3/23/2022,15000,19000
7252,2722,3/23/2022,0,21000
7253,3974,3/23/2022,10000,10000
7254,386,3/23/2022,0,12000
7255,3975,3/23/2022,0,30000
7256,2787,3/23/2022,0,5000
7257,2572,3/23/2022,0,21000
7258,3976,3/23/2022,10000,12600
7259,214,3/23/2022,0,70000
7260,3977,3/23/2022,10000,18000
7261,3978,3/23/2022,0,20000
7262,3979,3/23/2022,0,11250
7263,3980,3/23/2022,0,24000
7264,2212,3/23/2022,0,18000
7265,3981,3/23/2022,0,48000
7266,3981,3/23/2022,0,50000
7267,3982,3/23/2022,0,15000
7268,1237,3/23/2022,0,30000
7269,1506,3/23/2022,0,20000
7270,2967,3/23/2022,8000,17000
7271,3983,3/23/2022,10000,20000
7272,3984,3/23/2022,0,60000
7273,3985,3/23/2022,10000,13500
7274,3986,3/23/2022,10000,20000
7275,984,3/23/2022,15000,20000
7276,2608,3/23/2022,0,20000
7277,7,3/23/2022,0,40000
7278,3987,3/23/2022,15000,19000
7279,3697,3/23/2022,15000,17100
7280,1290,3/23/2022,0,20000
7281,3988,3/23/2022,10000,55000
7282,3989,3/23/2022,0,13500
7283,294,3/23/2022,40000,30000
7284,3990,3/23/2022,0,6750
7285,2260,3/23/2022,0,6000
7286,3991,3/24/2022,0,20000
7287,404,3/24/2022,0,32000
7288,2115,3/24/2022,0,18000
7289,3992,3/24/2022,0,6000
7290,2036,3/24/2022,15000,20000
7291,3950,3/24/2022,15000,80000
7292,185,3/24/2022,0,10000
7293,2310,3/24/2022,0,30000
7294,3430,3/24/2022,0,66000
7295,3993,3/24/2022,10000,16500
7296,3994,3/24/2022,0,6800
7297,3995,3/24/2022,10000,15000
7298,2642,3/24/2022,0,13000
7299,994,3/24/2022,0,37000
7300,3060,3/24/2022,8000,24000
7301,2167,3/24/2022,6000,18000
7302,3805,3/24/2022,10000,18000
7303,79,3/24/2022,8000,10000
7304,2433,3/24/2022,6000,35000
7305,503,3/24/2022,0,61000
7306,79,3/24/2022,8000,10000
7307,3927,3/24/2022,0,5000
7308,289,3/24/2022,0,10000
7309,1970,3/24/2022,6000,14000
7310,567,3/24/2022,0,21000
7311,3996,3/24/2022,0,30000
7312,3997,3/24/2022,0,24000
7313,3998,3/24/2022,0,30000
7314,1148,3/24/2022,8000,15000
7315,3999,3/24/2022,10000,28000
7316,2279,3/24/2022,6000,14000
7317,2125,3/24/2022,0,14000
7318,4000,3/24/2022,0,30000
7319,2917,3/24/2022,0,40000
7320,1398,3/24/2022,0,36000
7321,1394,3/24/2022,0,10000
7322,4001,3/24/2022,0,24000
7323,4002,3/24/2022,10000,5000
7324,4003,3/24/2022,0,20000
7325,4004,3/24/2022,10000,14000
7326,4005,3/24/2022,0,12000
7327,4006,3/24/2022,0,10000
7328,1336,3/24/2022,0,10000
7329,4007,3/24/2022,10000,20000
7330,3823,3/24/2022,8000,18000
7331,1739,3/24/2022,0,45000
7332,4008,3/24/2022,0,15600
7333,3659,3/24/2022,0,15000
7334,236,3/24/2022,0,32000
7335,42,3/24/2022,0,15000
7336,4009,3/24/2022,0,38000
7337,2315,3/24/2022,0,14000
7338,3121,3/24/2022,0,30000
7339,4010,3/24/2022,0,16000
7340,2609,3/24/2022,0,7000
7341,4011,3/24/2022,15000,20000
7342,1750,3/24/2022,0,20000
7343,4012,3/24/2022,0,18000
7344,652,3/24/2022,0,7500
7345,4013,3/24/2022,10000,15600
7346,1939,3/24/2022,0,5000
7347,4014,3/24/2022,0,12000
7348,1058,3/24/2022,0,15000
7349,4015,3/24/2022,0,105000
7350,898,3/24/2022,8000,80000
7351,3764,3/24/2022,0,49000
7352,1976,3/24/2022,0,28000
7353,3808,3/24/2022,15000,40000
7354,4016,3/24/2022,0,5000
7355,3847,3/24/2022,0,25000
7356,2362,3/24/2022,0,10000
7357,4017,3/24/2022,10000,6350
7358,4018,3/24/2022,0,6000
7359,4019,3/24/2022,10000,15400
7360,179,3/24/2022,12000,61000
7361,3792,3/24/2022,0,35000
7362,4020,3/24/2022,0,65000
7363,4021,3/24/2022,0,24000
7364,4022,3/24/2022,10000,20000
7365,4023,3/24/2022,0,12000
7366,2948,3/24/2022,0,12000
7367,4024,3/24/2022,0,16200
7368,4025,3/24/2022,10000,12200
7369,3101,3/25/2022,0,10500
7370,2129,3/25/2022,0,9000
7371,4026,3/25/2022,0,10000
7372,1614,3/25/2022,0,24000
7373,3927,3/25/2022,0,20000
7374,4027,3/25/2022,0,10000
7375,1921,3/25/2022,0,30000
7376,185,3/25/2022,0,8000
7377,4028,3/25/2022,0,20000
7378,4029,3/25/2022,0,24000
7379,4030,3/25/2022,0,11000
7380,4031,3/25/2022,0,15000
7381,3198,3/25/2022,0,20000
7382,1256,3/25/2022,0,15000
7383,3458,3/25/2022,0,7000
7384,2889,3/25/2022,0,14000
7385,2453,3/25/2022,0,35000
7386,289,3/25/2022,0,10000
7387,3410,3/25/2022,0,30000
7388,4032,3/25/2022,0,20000
7389,3138,3/25/2022,0,8000
7390,1899,3/25/2022,0,60000
7391,4033,3/25/2022,0,10000
7392,4034,3/25/2022,0,14000
7393,316,3/25/2022,0,20000
7394,4035,3/25/2022,0,15000
7395,4036,3/25/2022,10000,24500
7396,4037,3/25/2022,0,21000
7397,1335,3/25/2022,0,14000
7398,3925,3/25/2022,0,60000
7399,932,3/25/2022,0,10000
7400,3505,3/25/2022,0,7000
7401,932,3/25/2022,0,10000
7402,4038,3/25/2022,0,20000
7403,1680,3/25/2022,8000,48000
7404,3395,3/25/2022,0,33000
7405,3431,3/25/2022,0,31000
7406,4039,3/25/2022,0,40000
7407,3823,3/25/2022,8000,18000
7408,2908,3/25/2022,0,15000
7409,4040,3/25/2022,0,9000
7410,3241,3/25/2022,0,14000
7411,4041,3/25/2022,0,15000
7412,4042,3/25/2022,10000,50000
7413,2079,3/25/2022,0,24000
7414,2159,3/25/2022,0,11000
7415,4043,3/25/2022,15000,15000
7416,3776,3/25/2022,0,50000
7417,2275,3/25/2022,0,26000
7418,4044,3/25/2022,0,20000
7419,3221,3/25/2022,0,13000
7420,943,3/25/2022,0,8000
7421,1920,3/25/2022,0,22000
7422,4045,3/25/2022,10000,18000
7423,2391,3/25/2022,0,36000
7424,4046,3/25/2022,0,59500
7425,639,3/25/2022,0,45000
7426,4047,3/25/2022,10000,10500
7427,4048,3/25/2022,0,7000
7428,4049,3/25/2022,0,10000
7429,2002,3/25/2022,0,7000
7430,2588,3/25/2022,0,42000
7431,3793,3/25/2022,0,20000
7432,142,3/25/2022,0,50000
7433,1939,3/25/2022,0,15000
7434,1760,3/25/2022,0,60000
7435,168,3/25/2022,0,23000
7436,4050,3/25/2022,0,16000
7437,465,3/25/2022,0,35000
7438,4051,3/25/2022,10000,32000
7439,4052,3/25/2022,0,20000
7440,4053,3/25/2022,0,5000
7441,3941,3/25/2022,0,24000
7442,2213,3/25/2022,0,43000
7443,840,3/25/2022,0,24000
7444,1971,3/25/2022,0,16000
7445,4054,3/25/2022,0,36000
7446,189,3/25/2022,8000,72000
7447,1838,3/25/2022,0,50000
7448,2249,3/25/2022,0,26000
7449,185,3/25/2022,0,15000
7450,4055,3/25/2022,10000,30000
7451,4056,3/25/2022,10000,12000
7452,3893,3/25/2022,10000,44000
7453,798,3/25/2022,6000,16000
7454,4057,3/25/2022,10000,6000
7455,4058,3/25/2022,10000,21000
7456,3866,3/25/2022,0,25000
7457,1256,3/25/2022,0,30000
7458,1048,3/25/2022,0,22000
7459,906,3/25/2022,0,15000
7460,2827,3/25/2022,10000,20000
7461,3582,3/25/2022,0,21000
7462,4059,3/25/2022,0,8000
7463,1304,3/25/2022,10000,24000
7464,1953,3/26/2022,0,7000
7465,4060,3/26/2022,0,16000
7466,4061,3/26/2022,0,7000
7467,4062,3/26/2022,0,7000
7468,143,3/26/2022,0,24000
7469,4063,3/26/2022,10000,10000
7470,3822,3/26/2022,0,10000
7471,1731,3/26/2022,0,12000
7472,2488,3/26/2022,0,20000
7473,4064,3/26/2022,0,18000
7474,376,3/26/2022,0,33250
7475,4065,3/26/2022,0,22500
7476,4066,3/26/2022,0,30000
7477,675,3/26/2022,0,80000
7478,4067,3/26/2022,0,9000
7479,1185,3/26/2022,0,10000
7480,4068,3/26/2022,0,60000
7481,1593,3/26/2022,10000,12000
7482,1030,3/26/2022,0,39500
7483,479,3/26/2022,6000,20000
7484,4069,3/26/2022,0,14000
7485,3461,3/26/2022,10000,7000
7486,1921,3/26/2022,0,21600
7487,4070,3/26/2022,0,7500
7488,289,3/26/2022,0,10000
7489,4071,3/26/2022,0,15500
7490,4072,3/26/2022,0,8000
7491,3799,3/26/2022,0,22000
7492,2163,3/26/2022,0,56000
7493,4073,3/26/2022,0,36000
7494,4074,3/26/2022,10000,8000
7495,1419,3/26/2022,0,12500
7496,1058,3/26/2022,0,30000
7497,4075,3/26/2022,0,5000
7498,4076,3/26/2022,0,7000
7499,4024,3/26/2022,0,32400
7500,19,3/26/2022,0,24000
7501,2791,3/26/2022,10000,15000
7502,2846,3/26/2022,0,35000
7503,4077,3/26/2022,10000,25000
7504,1533,3/26/2022,0,12500
7505,4078,3/26/2022,10000,20000
7506,4079,3/26/2022,0,10000
7507,3500,3/26/2022,0,48000
7508,2355,3/26/2022,0,17000
7509,1796,3/26/2022,0,8000
7510,4080,3/26/2022,0,18500
7511,4081,3/26/2022,0,5000
7512,4082,3/26/2022,10000,12000
7513,4083,3/26/2022,0,15000
7514,1796,3/26/2022,0,5000
7515,4084,3/26/2022,0,13000
7516,3850,3/26/2022,0,10000
7517,898,3/26/2022,8000,24000
7518,2635,3/26/2022,10000,34000
7519,3563,3/26/2022,0,22000
7520,4085,3/26/2022,0,20000
7521,2560,3/26/2022,0,25000
7522,3400,3/26/2022,0,15000
7523,2150,3/26/2022,0,15000
7524,1652,3/26/2022,0,40000
7525,4086,3/26/2022,0,10000
7526,1379,3/26/2022,0,30000
7527,4087,3/26/2022,0,15000
7528,807,3/26/2022,10000,24000
7529,4088,3/26/2022,10000,30000
7530,3568,3/26/2022,0,13000
7531,1750,3/26/2022,0,17000
7532,3427,3/26/2022,0,14000
7533,2768,3/26/2022,0,16000
7534,4089,3/26/2022,0,337500
7535,3658,3/26/2022,0,9500
7536,968,3/26/2022,0,30500
7537,4090,3/26/2022,0,30000
7538,1953,3/26/2022,0,14000
7539,4091,3/26/2022,10000,50000
7540,1088,3/26/2022,0,16000
7541,570,3/26/2022,0,20000
7542,3226,3/26/2022,0,12500
7543,4092,3/26/2022,10000,14500
7544,4093,3/26/2022,12000,32000
7545,3948,3/26/2022,0,20000
7546,3879,3/26/2022,0,13500
7547,4094,3/26/2022,10000,5000
7548,3660,3/26/2022,0,27000
7549,1090,3/26/2022,0,22500
7550,3060,3/26/2022,40000,48000
7551,2979,3/26/2022,0,12000
7552,4095,3/26/2022,0,20000
7553,3594,3/26/2022,0,12000
7554,4096,3/26/2022,0,12000
7555,3872,3/26/2022,0,7000
7556,4086,3/26/2022,15000,24000
7557,4097,3/26/2022,10000,17100
7558,1979,3/26/2022,0,18000
7559,743,3/26/2022,0,24000
7560,3441,3/26/2022,0,9500
7561,4098,3/26/2022,15000,15200
7562,2672,3/26/2022,0,15000
7563,1927,3/27/2022,0,20000
7564,2142,3/27/2022,0,24000
7565,2188,3/27/2022,0,16000
7566,2131,3/27/2022,0,12000
7567,4099,3/27/2022,10000,16000
7568,241,3/27/2022,0,30000
7569,185,3/27/2022,0,12000
7570,415,3/27/2022,0,5000
7571,1185,3/27/2022,0,9000
7572,2777,3/27/2022,0,14000
7573,2544,3/27/2022,0,40000
7574,149,3/27/2022,0,17000
7575,4100,3/27/2022,10000,20000
7576,2231,3/27/2022,0,16000
7577,298,3/27/2022,0,30000
7578,4101,3/27/2022,0,20000
7579,1533,3/27/2022,0,15000
7580,4102,3/27/2022,15000,30000
7581,1499,3/27/2022,0,8000
7582,4103,3/27/2022,0,14000
7583,926,3/27/2022,0,17000
7584,4104,3/27/2022,0,8000
7585,1382,3/27/2022,0,30000
7586,4105,3/27/2022,0,21000
7587,3049,3/27/2022,0,18000
7588,4106,3/27/2022,15000,25000
7589,1186,3/27/2022,0,32000
7590,1827,3/27/2022,10000,15000
7591,1827,3/27/2022,10000,25000
7592,4107,3/27/2022,0,19500
7593,4108,3/27/2022,0,6500
7594,4109,3/27/2022,0,16000
7595,289,3/27/2022,0,10000
7596,1261,3/27/2022,0,20000
7597,4110,3/27/2022,8000,28000
7598,4111,3/27/2022,0,40000
7599,352,3/27/2022,0,10000
7600,1035,3/27/2022,0,20000
7601,4112,3/27/2022,0,8000
7602,3254,3/27/2022,0,14400
7603,4113,3/27/2022,0,16000
7604,1185,3/27/2022,0,18000
7605,885,3/27/2022,0,9000
7606,2100,3/27/2022,0,70000
7607,3594,3/27/2022,0,16000
7608,4104,3/27/2022,0,10000
7609,3068,3/27/2022,0,10000
7610,3251,3/27/2022,0,9000
7611,3823,3/27/2022,15000,20000
7612,2753,3/27/2022,0,17000
7613,4114,3/27/2022,0,30000
7614,779,3/27/2022,0,15000
7615,3873,3/27/2022,0,40000
7616,2660,3/27/2022,10000,25500
7617,2813,3/27/2022,0,23000
7618,2355,3/27/2022,0,10000
7619,4115,3/27/2022,0,17000
7620,19,3/27/2022,0,18000
7621,93,3/27/2022,0,20000
7622,737,3/27/2022,10000,20000
7623,2340,3/27/2022,0,25000
7624,4116,3/27/2022,0,43500
7625,3840,3/27/2022,0,10000
7626,4117,3/27/2022,0,57000
7627,4118,3/27/2022,10000,32000
7628,928,3/27/2022,0,14000
7629,2493,3/27/2022,6000,21000
7630,27,3/27/2022,0,28000
7631,2768,3/27/2022,0,30000
7632,3857,3/27/2022,0,15000
7633,3845,3/27/2022,10000,29000
7634,4119,3/27/2022,10000,10500
7635,4120,3/27/2022,0,36000
7636,972,3/27/2022,0,50000
7637,4121,3/27/2022,0,10000
7638,4122,3/27/2022,10000,16000
7639,4123,3/27/2022,10000,165000
7640,2166,3/27/2022,0,10000
7641,3492,3/27/2022,0,24000
7642,4124,3/27/2022,0,10000
7643,4075,3/27/2022,0,10000
7644,4125,3/27/2022,0,30000
7645,971,3/27/2022,10000,12000
7646,4126,3/27/2022,0,35000
7647,2947,3/27/2022,0,10000
7648,2198,3/27/2022,0,20000
7649,4127,3/27/2022,10000,10000
7650,4128,3/27/2022,0,12000
7651,4080,3/27/2022,0,34000
7652,3434,3/28/2022,0,12000
7653,2920,3/28/2022,0,7000
7654,4129,3/28/2022,10000,24000
7655,1708,3/28/2022,0,56000
7656,4130,3/28/2022,0,7000
7657,4131,3/28/2022,10000,10000
7658,1376,3/28/2022,0,10000
7659,2488,3/28/2022,0,36000
7660,1499,3/28/2022,0,19200
7661,4132,3/28/2022,0,11000
7662,2310,3/28/2022,0,30000
7663,4060,3/28/2022,0,21000
7664,1713,3/28/2022,0,15000
7665,4133,3/28/2022,0,18000
7666,3778,3/28/2022,0,14000
7667,3387,3/28/2022,0,18000
7668,289,3/28/2022,0,10000
7669,2315,3/28/2022,0,5000
7670,4134,3/28/2022,0,10000
7671,4135,3/28/2022,0,20000
7672,4136,3/28/2022,0,30000
7673,4137,3/28/2022,0,10000
7674,2933,3/28/2022,0,33000
7675,4138,3/28/2022,0,20000
7676,4139,3/28/2022,8000,12000
7677,4138,3/28/2022,0,22000
7678,3776,3/28/2022,0,11500
7679,631,3/28/2022,0,21000
7680,4140,3/28/2022,10000,14000
7681,4141,3/28/2022,0,15000
7682,1087,3/28/2022,0,36000
7683,2560,3/28/2022,0,28000
7684,4142,3/28/2022,0,50000
7685,4143,3/28/2022,15000,24000
7686,290,3/28/2022,8000,12000
7687,4144,3/28/2022,0,15000
7688,2590,3/28/2022,0,17000
7689,1732,3/28/2022,0,21000
7690,1394,3/28/2022,0,8000
7691,4145,3/28/2022,0,16000
7692,4146,3/28/2022,10000,10000
7693,1237,3/28/2022,0,17000
7694,273,3/28/2022,6000,8000
7695,3678,3/28/2022,0,10000
7696,4147,3/28/2022,0,10000
7697,4148,3/28/2022,0,38000
7698,2731,3/28/2022,0,40000
7699,4149,3/28/2022,15000,24000
7700,4150,3/28/2022,15000,25000
7701,3021,3/28/2022,0,21000
7702,4151,3/28/2022,0,6000
7703,4152,3/28/2022,0,15000
7704,1,3/28/2022,0,6400
7705,4153,3/28/2022,10000,16000
7706,4154,3/28/2022,15000,16000
7707,525,3/28/2022,0,30000
7708,1750,3/28/2022,0,10000
7709,4012,3/28/2022,0,18000
7710,4155,3/28/2022,10000,16000
7711,4156,3/28/2022,0,30000
7712,3512,3/28/2022,0,17100
7713,3,3/28/2022,0,18000
7714,4157,3/28/2022,0,52000
7715,1136,3/28/2022,0,24000
7716,804,3/28/2022,10000,12000
7717,2800,3/28/2022,0,42000
7718,733,3/28/2022,0,62000
7719,4158,3/28/2022,10000,13500
7720,2364,3/28/2022,0,10000
7721,1089,3/28/2022,0,12000
7722,4159,3/28/2022,15000,16000
7723,3948,3/28/2022,0,20000
7724,4160,3/28/2022,0,12000
7725,1164,3/28/2022,0,36000
7726,3666,3/28/2022,0,26000
7727,3666,3/28/2022,0,35000
7728,3925,3/28/2022,0,60000
7729,3080,3/28/2022,0,31500
7730,520,3/28/2022,0,18000
7731,1968,3/28/2022,0,30000
7732,3892,3/28/2022,0,15000
7733,712,3/28/2022,0,14000
7734,4161,3/28/2022,10000,10000
7735,3590,3/28/2022,15000,35000
7736,4162,3/28/2022,10000,10000
7737,4163,3/28/2022,10000,35000
7738,4164,3/28/2022,10000,20000
7739,4165,3/28/2022,0,7000
7740,669,3/28/2022,0,12000
7741,4166,3/28/2022,0,18000
7742,1708,3/29/2022,0,50000
7743,4167,3/29/2022,10000,12000
7744,918,3/29/2022,0,14000
7745,185,3/29/2022,0,15000
7746,662,3/29/2022,0,43000
7747,3368,3/29/2022,0,28000
7748,298,3/29/2022,0,14000
7749,905,3/29/2022,0,20000
7750,2016,3/29/2022,6000,14000
7751,4130,3/29/2022,0,6000
7752,2397,3/29/2022,0,35000
7753,4168,3/29/2022,0,10000
7754,1926,3/29/2022,0,17000
7755,621,3/29/2022,0,12000
7756,1236,3/29/2022,0,28000
7757,4169,3/29/2022,0,16000
7758,4170,3/29/2022,0,16000
7759,1706,3/29/2022,8000,27000
7760,2315,3/29/2022,0,14000
7761,3419,3/29/2022,0,15000
7762,2701,3/29/2022,0,40000
7763,4171,3/29/2022,10000,16500
7764,103,3/29/2022,0,33000
7765,4172,3/29/2022,0,10000
7766,4173,3/29/2022,10000,9000
7767,3845,3/29/2022,15000,15000
7768,241,3/29/2022,0,21000
7769,4174,3/29/2022,0,20000
7770,1757,3/29/2022,10000,24000
7771,1508,3/29/2022,0,30000
7772,4175,3/29/2022,0,24000
7773,4050,3/29/2022,0,10000
7774,3643,3/29/2022,0,10000
7775,3596,3/29/2022,15000,36000
7776,3785,3/29/2022,15000,40000
7777,3807,3/29/2022,0,25000
7778,4176,3/29/2022,10000,9000
7779,2874,3/29/2022,6000,34000
7780,4177,3/29/2022,0,8000
7781,3748,3/29/2022,0,26000
7782,3748,3/29/2022,0,26000
7783,4178,3/29/2022,10000,11000
7784,4179,3/29/2022,0,10000
7785,4178,3/29/2022,0,22000
7786,2115,3/29/2022,0,18000
7787,4180,3/29/2022,0,12000
7788,3322,3/29/2022,0,25000
7789,4181,3/29/2022,0,7000
7790,2029,3/29/2022,0,16000
7791,435,3/29/2022,0,30000
7792,4182,3/29/2022,0,5000
7793,1421,3/29/2022,10000,16000
7794,38,3/29/2022,0,20000
7795,4183,3/29/2022,9500,5000
7796,3965,3/29/2022,0,20000
7797,1394,3/29/2022,0,9000
7798,4184,3/29/2022,10000,17500
7799,2094,3/29/2022,8000,12000
7800,4185,3/29/2022,0,15000
7801,4186,3/29/2022,0,22500
7802,4187,3/29/2022,0,6000
7803,2908,3/29/2022,0,22000
7804,4188,3/29/2022,10000,39000
7805,3658,3/29/2022,0,14000
7806,2160,3/29/2022,8000,10000
7807,4189,3/29/2022,10000,20000
7808,1909,3/29/2022,0,10000
7809,4190,3/29/2022,10000,12000
7810,1040,3/29/2022,0,20000
7811,978,3/29/2022,8000,24000
7812,4191,3/29/2022,0,20000
7813,2249,3/29/2022,0,22500
7814,1782,3/29/2022,0,31500
7815,4192,3/29/2022,10000,6000
7816,567,3/29/2022,0,7000
7817,3744,3/29/2022,8000,16000
7818,4193,3/29/2022,10000,7000
7819,4194,3/29/2022,9750,5850
7820,4195,3/29/2022,0,19200
7821,4196,3/29/2022,10000,15000
7822,1495,3/29/2022,0,28000
7823,4197,3/29/2022,0,12000
7824,2090,3/29/2022,8000,14500
7825,4198,3/29/2022,10000,5000
7826,290,3/29/2022,8000,15000
7827,4199,3/29/2022,10000,6600
7828,4200,3/29/2022,15000,17200
7829,3074,3/29/2022,0,30000
7830,4201,3/29/2022,0,15000
7831,996,3/29/2022,0,16000
7832,4103,3/29/2022,0,14000
7833,4097,3/29/2022,8000,16200
7834,4202,3/29/2022,15000,35000
7835,214,3/29/2022,0,28000
7836,4203,3/30/2022,10000,10000
7837,1708,3/30/2022,0,33000
7838,4204,3/30/2022,15000,20000
7839,294,3/30/2022,38500,32000
7840,3826,3/30/2022,0,10000
7841,3789,3/30/2022,0,10000
7842,466,3/30/2022,0,30000
7843,4205,3/30/2022,10000,9000
7844,4206,3/30/2022,0,15000
7845,4207,3/30/2022,10000,10000
7846,4080,3/30/2022,0,11500
7847,2488,3/30/2022,0,24000
7848,2803,3/30/2022,0,30000
7849,4208,3/30/2022,0,20000
7850,2308,3/30/2022,0,36000
7851,4209,3/30/2022,0,5000
7852,1828,3/30/2022,0,20000
7853,1898,3/30/2022,0,100000
7854,4210,3/30/2022,0,7000
7855,922,3/30/2022,0,18000
7856,4211,3/30/2022,0,8000
7857,289,3/30/2022,0,10000
7858,4212,3/30/2022,0,26000
7859,3482,3/30/2022,0,27900
7860,4213,3/30/2022,15000,20000
7861,4214,3/30/2022,0,7000
7862,662,3/30/2022,0,45000
7863,1308,3/30/2022,0,10000
7864,2645,3/30/2022,6000,8000
7865,1108,3/30/2022,8000,15000
7866,4215,3/30/2022,0,14000
7867,4216,3/30/2022,10000,21000
7868,4217,3/30/2022,10000,11500
7869,1868,3/30/2022,0,7000
7870,3864,3/30/2022,0,54500
7871,3823,3/30/2022,0,20000
7872,319,3/30/2022,0,32000
7873,2315,3/30/2022,0,5000
7874,4218,3/30/2022,0,20000
7875,3969,3/30/2022,15000,17000
7876,1179,3/30/2022,0,20000
7877,4219,3/30/2022,10000,48000
7878,873,3/30/2022,0,14000
7879,4220,3/30/2022,10000,10000
7880,3893,3/30/2022,0,50000
7881,4221,3/30/2022,0,60000
7882,4222,3/30/2022,0,20000
7883,4223,3/30/2022,0,17000
7884,809,3/30/2022,0,16000
7885,710,3/30/2022,6000,25000
7886,1925,3/30/2022,6000,30000
7887,2730,3/30/2022,0,25000
7888,4042,3/30/2022,0,75000
7889,4224,3/30/2022,0,7000
7890,4225,3/30/2022,0,22500
7891,2935,3/30/2022,10000,24000
7892,2160,3/30/2022,8000,10000
7893,971,3/30/2022,10000,12000
7894,3726,3/30/2022,0,15000
7895,4226,3/30/2022,10000,6000
7896,2234,3/30/2022,0,20000
7897,2310,3/30/2022,0,30000
7898,4227,3/30/2022,0,75000
7899,4228,3/30/2022,10000,15200
7900,2560,3/30/2022,0,20000
7901,3935,3/30/2022,0,12000
7902,4229,3/30/2022,10000,14000
7903,4230,3/30/2022,10000,15000
7904,4231,3/30/2022,10000,24000
7905,1939,3/30/2022,0,6000
7906,1750,3/30/2022,0,12000
7907,4232,3/30/2022,0,50000
7908,4233,3/30/2022,10000,5000
7909,1332,3/30/2022,0,25000
7910,857,3/30/2022,0,24000
7911,3752,3/30/2022,0,25000
7912,4234,3/30/2022,0,8000
7913,2308,3/30/2022,0,30000
7914,4235,3/30/2022,10000,14000
7915,4236,3/30/2022,0,18000
7916,4237,3/30/2022,12000,10000
7917,4238,3/30/2022,0,14000
7918,4239,3/30/2022,0,24000
7919,1953,3/30/2022,0,18000
7920,3699,3/30/2022,0,42000
7921,1038,3/30/2022,10000,20000
7922,4240,3/30/2022,8000,34000
7923,3992,3/30/2022,0,5400
7924,4241,3/30/2022,10000,30000
7925,4242,3/30/2022,10000,25000
7926,1290,3/30/2022,0,20000
7927,1068,3/30/2022,0,8000
7928,4243,3/30/2022,10000,45000
7929,4244,3/30/2022,10000,24000
7930,2516,3/30/2022,8000,15000
7931,4245,3/30/2022,0,17500
7932,4246,3/30/2022,0,24000
7933,4247,3/30/2022,0,40000
7934,2177,3/30/2022,6000,60000
7935,2768,3/30/2022,0,7000
7936,4248,3/30/2022,10000,11000
7937,3080,3/30/2022,0,45000
7938,4249,3/30/2022,10000,30000
7939,1394,3/30/2022,0,8000
7940,4250,3/30/2022,10000,10000
7941,3442,3/30/2022,0,34800
7942,4251,3/30/2022,0,40000
7943,4252,3/30/2022,0,21000
7944,4253,3/30/2022,10000,15000
7945,3923,3/31/2022,0,27000
7946,4254,3/31/2022,0,8000
7947,4255,3/31/2022,10000,15190
7948,185,3/31/2022,0,15000
7949,2453,3/31/2022,0,40000
7950,3498,3/31/2022,0,40000
7951,4256,3/31/2022,0,10000
7952,2370,3/31/2022,10000,35000
7953,4257,3/31/2022,0,27000
7954,2396,3/31/2022,0,17000
7955,3105,3/31/2022,8000,9000
7956,143,3/31/2022,0,16000
7957,1921,3/31/2022,0,16200
7958,2188,3/31/2022,0,20000
7959,2536,3/31/2022,0,16000
7960,4258,3/31/2022,0,12000
7961,4104,3/31/2022,6000,43000
7962,4080,3/31/2022,0,22000
7963,4073,3/31/2022,0,48000
7964,4141,3/31/2022,0,45000
7965,4046,3/31/2022,0,30000
7966,289,3/31/2022,0,10000
7967,4259,3/31/2022,0,35000
7968,3282,3/31/2022,0,20000
7969,4260,3/31/2022,0,8000
7970,2125,3/31/2022,0,10000
7971,4261,3/31/2022,0,28000
7972,1583,3/31/2022,0,7000
7973,3805,3/31/2022,6000,19000
7974,415,3/31/2022,0,5000
7975,2891,3/31/2022,10000,20000
7976,4262,3/31/2022,0,7000
7977,662,3/31/2022,0,32000
7978,622,3/31/2022,0,10000
7979,3419,3/31/2022,0,15000
7980,4133,3/31/2022,10000,30000
7981,1,3/31/2022,0,5000
7982,4263,3/31/2022,0,61000
7983,1926,3/31/2022,0,17000
7984,75,3/31/2022,0,15000
7985,4264,3/31/2022,0,34000
7986,4265,3/31/2022,10000,12000
7987,1744,3/31/2022,0,24000
7988,1836,3/31/2022,10000,16000
7989,241,3/31/2022,0,21000
7990,298,3/31/2022,0,30000
7991,2590,3/31/2022,0,10000
7992,4139,3/31/2022,0,6500
7993,653,3/31/2022,0,30000
7994,4266,3/31/2022,0,16000
7995,4267,3/31/2022,0,9000
7996,4259,3/31/2022,0,15600
7997,2119,3/31/2022,0,12000
7998,3845,3/31/2022,0,10000
7999,722,3/31/2022,0,8000
8000,3436,3/31/2022,8000,24000
8001,4268,3/31/2022,10000,23000
8002,2249,3/31/2022,0,15000
8003,4010,3/31/2022,0,20000
